coord_op_code,coord_op_method_code,parameter_code,parameter_value,param_value_file_ref,uom_code
15857,9624,8639,-34.015,,9001
15857,9624,8640,-9.029305555e-05,,9203
15857,9624,8641,1.00017216658401,,9203
15858,9624,8623,-409.264,,9001
15858,9624,8624,1.00017432259949,,9203
15858,9624,8625,9.14562824e-05,,9203
15858,9624,8639,-88.803,,9001
15858,9624,8640,-9.14562824e-05,,9203
15858,9624,8641,1.00017432259949,,9203
15859,9624,8623,-286.351,,9001
15859,9624,8624,1.0001754456884,,9203
15859,9624,8625,9.270672363e-05,,9203
15859,9624,8639,-146.722,,9001
15859,9624,8640,-9.270672363e-05,,9203
15859,9624,8641,1.0001754456884,,9203
15860,9603,8605,0,,9001
15860,9603,8606,0,,9001
15860,9603,8607,0,,9001
15861,9624,8623,-532.876,,9001
15861,9624,8624,1.00017216658401,,9203
15861,9624,8625,9.029305555e-05,,9203
15861,9624,8639,-34.015,,9001
15861,9624,8640,-9.029305555e-05,,9203
15861,9624,8641,1.00017216658401,,9203
15862,9624,8623,-409.264,,9001
15862,9624,8624,1.00017432259949,,9203
15862,9624,8625,9.14562824e-05,,9203
15862,9624,8639,-88.803,,9001
15862,9624,8640,-9.14562824e-05,,9203
15862,9624,8641,1.00017432259949,,9203
15863,9624,8623,-286.351,,9001
15863,9624,8624,1.0001754456884,,9203
15863,9624,8625,9.270672363e-05,,9203
15863,9624,8639,-146.722,,9001
15863,9624,8640,-9.270672363e-05,,9203
15863,9624,8641,1.0001754456884,,9203
15864,9613,8657,,alaska.las,
15864,9613,8658,,alaska.los,
15865,9607,8605,25,,9001
15865,9607,8606,-141,,9001
15865,9607,8607,-78.5,,9001
15865,9607,8608,0,,9104
15865,9607,8609,-0.35,,9104
15865,9607,8610,-0.736,,9104
15865,9607,8611,0,,9202
15866,9603,8605,-153.33,,9001
15866,9603,8606,-169.41,,9001
15866,9603,8607,86.39,,9001
15867,9606,8605,599.4,,9001
15867,9606,8606,72.4,,9001
15867,9606,8607,419.2,,9001
15867,9606,8608,-0.062,,9104
15867,9606,8609,-0.022,,9104
15867,9606,8610,-2.723,,9104
15867,9606,8611,6.46,,9202
15868,9606,8605,612.4,,9001
15868,9606,8606,77,,9001
15868,9606,8607,440.2,,9001
15868,9606,8608,-0.054,,9104
15868,9606,8609,0.057,,9104
15868,9606,8610,-2.797,,9104
15868,9606,8611,2.55,,9202
15869,9606,8605,612.4,,9001
15869,9606,8606,77,,9001
15869,9606,8607,440.2,,9001
15869,9606,8608,-0.054,,9104
15869,9606,8609,0.057,,9104
15869,9606,8610,-2.797,,9104
15869,9606,8611,2.55,,9202
15870,9603,8605,-80.01,,9001
15870,9603,8606,253.26,,9001
15870,9603,8607,291.19,,9001
15871,9603,8605,-242.2,,9001
15871,9603,8606,-144.9,,9001
15871,9603,8607,370.3,,9001
15872,9603,8605,84.1,,9001
15872,9603,8606,-320.1,,9001
15872,9603,8607,218.7,,9001
15873,9603,8605,-206.1,,9001
15873,9603,8606,-174.7,,9001
15873,9603,8607,-87.7,,9001
15874,9603,8605,-169.559,,9001
15874,9603,8606,-72.34,,9001
15874,9603,8607,303.102,,9001
15875,9603,8605,265.025,,9001
15875,9603,8606,384.929,,9001
15875,9603,8607,-194.046,,9001
15876,9606,8605,0,,9001
15876,9606,8606,0,,9001
15876,9606,8607,4.5,,9001
15876,9606,8608,0,,9104
15876,9606,8609,0,,9104
15876,9606,8610,0.554,,9104
15876,9606,8611,0.2263,,9202
15877,9607,8605,-35.173,,9001
15877,9607,8606,136.571,,9001
15877,9607,8607,-36.964,,9001
15877,9607,8608,1.37,,9104
15877,9607,8609,-0.842,,9104
15877,9607,8610,-4.718,,9104
15877,9607,8611,-1.537,,9202
15878,9603,8605,51,,9001
15878,9603,8606,391,,9001
15878,9603,8607,-36,,9001
15879,9603,8605,0,,9001
15879,9603,8606,0,,9001
15879,9603,8607,0,,9001
15880,9603,8605,0,,9001
15880,9603,8606,0,,9001
15880,9603,8607,0,,9001
15881,9603,8605,-56.263,,9001
15881,9603,8606,16.136,,9001
15881,9603,8607,-22.856,,9001
15882,9603,8605,-11.64,,9001
15882,9603,8606,-348.6,,9001
15882,9603,8607,291.98,,9001
15883,9603,8605,335.47,,9001
15883,9603,8606,222.58,,9001
15883,9603,8607,-230.94,,9001
15884,9603,8605,287.58,,9001
15884,9603,8606,177.78,,9001
15884,9603,8607,-135.41,,9001
15885,9603,8605,-56.263,,9001
15885,9603,8606,16.136,,9001
15885,9603,8607,-22.856,,9001
15886,9603,8605,-10.18,,9001
15886,9603,8606,-350.43,,9001
15886,9603,8607,291.37,,9001
15887,9607,8605,97.297,,9001
15887,9607,8606,-263.243,,9001
15887,9607,8607,310.879,,9001
15887,9607,8608,1.5999,,9104
15887,9607,8609,-0.8387,,9104
15887,9607,8610,-3.1409,,9104
15887,9607,8611,13.326,,9202
15888,9607,8605,48.812,,9001
15888,9607,8606,-205.932,,9001
15888,9607,8607,343.993,,9001
15888,9607,8608,3.4427,,9104
15888,9607,8609,0.4999,,9104
15888,9607,8610,-4.0878,,9104
15888,9607,8611,6.5215,,9202
15889,9607,8605,-166.0684,,9001
15889,9607,8606,-154.7826,,9001
15889,9607,8607,254.8282,,9001
15889,9607,8608,37.546,,9104
15889,9607,8609,-7.7018,,9104
15889,9607,8610,10.2029,,9104
15889,9607,8611,-30.84,,9202
15890,9607,8605,137.092,,9001
15890,9607,8606,131.675,,9001
15890,9607,8607,91.478,,9001
15890,9607,8608,1.9435,,9104
15890,9607,8609,11.5995,,9104
15890,9607,8610,4.3316,,9104
15890,9607,8611,-7.4801,,9202
15891,9607,8605,-408.809,,9001
15891,9607,8606,366.857,,9001
15891,9607,8607,-412.987,,9001
15891,9607,8608,-1.8843,,9104
15891,9607,8609,0.5308,,9104
15891,9607,8610,-2.1657,,9104
15891,9607,8611,-121.0994,,9202
15892,9607,8605,-122.386,,9001
15892,9607,8606,-188.707,,9001
15892,9607,8607,103.334,,9001
15892,9607,8608,-3.511,,9104
15892,9607,8609,4.9665,,9104
15892,9607,8610,5.7048,,9104
15892,9607,8611,4.4799,,9202
15893,9607,8605,244.42,,9001
15893,9607,8606,85.352,,9001
15893,9607,8607,168.129,,9001
15893,9607,8608,8.936,,9104
15893,9607,8609,-7.752,,9104
15893,9607,8610,-12.5952,,9104
15893,9607,8611,14.2723,,9202
15894,9603,8605,0,,9001
15894,9603,8606,0,,9001
15894,9603,8607,0,,9001
15895,9615,8656,,sped2et.gsb,
15896,9603,8605,0,,9001
15896,9603,8606,0,,9001
15896,9603,8607,0,,9001
15897,9603,8605,51,,9001
15897,9603,8606,391,,9001
15897,9603,8607,-36,,9001
15898,9606,8605,163.511,,9001
15898,9606,8606,127.533,,9001
15898,9606,8607,-159.789,,9001
15898,9606,8608,0,,9104
15898,9606,8609,0,,9104
15898,9606,8610,0.814,,9104
15898,9606,8611,-0.6,,9202
15899,9606,8605,105,,9001
15899,9606,8606,326,,9001
15899,9606,8607,-102.5,,9001
15899,9606,8608,0,,9104
15899,9606,8609,0,,9104
15899,9606,8610,0.814,,9104
15899,9606,8611,-0.6,,9202
15900,9606,8605,-45,,9001
15900,9606,8606,417,,9001
15900,9606,8607,-3.5,,9001
15900,9606,8608,0,,9104
15900,9606,8609,0,,9104
15900,9606,8610,0.814,,9104
15900,9606,8611,-0.6,,9202
15901,9603,8605,287.58,,9001
15901,9603,8606,177.78,,9001
15901,9603,8607,-135.41,,9001
15902,9603,8605,335.47,,9001
15902,9603,8606,222.58,,9001
15902,9603,8607,-230.94,,9001
15903,9603,8605,-11.64,,9001
15903,9603,8606,-348.6,,9001
15903,9603,8607,291.98,,9001
15904,9603,8605,-10.18,,9001
15904,9603,8606,-350.43,,9001
15904,9603,8607,291.37,,9001
15905,9645,8619,0,,9098
15905,9645,8620,0,,9098
15905,9645,8621,0,,9001
15905,9645,8622,0,,9001
15905,9645,8623,1811328.51,,9203
15905,9645,8639,3747242.86,,9203
15905,9645,8643,-90.72,,9203
15905,9645,8644,-2.03,,9203
15905,9645,8694,1e-06,,9201
15905,9645,8695,1,,9201
15905,9645,8716,-874.49,,9203
15905,9645,8717,-798796.49,,9203
15905,9645,8718,39.11,,9203
15905,9645,8719,-1.53,,9203
15905,9645,8720,-42.86,,9203
15905,9645,8724,-798796.55,,9203
15905,9645,8725,886.6,,9203
15905,9645,8726,-1.25,,9203
15906,9645,8619,0,,9098
15906,9645,8620,0,,9098
15906,9645,8621,0,,9001
15906,9645,8622,0,,9001
15906,9645,8623,1809256.92,,9203
15906,9645,8639,3749072.47,,9203
15906,9645,8643,73.18,,9203
15906,9645,8644,-2.97,,9203
15906,9645,8694,1e-06,,9201
15906,9645,8695,1,,9201
15906,9645,8716,684.56,,9203
15906,9645,8717,-798948.34,,9203
15906,9645,8718,-36.16,,9203
15906,9645,8719,3.24,,9203
15906,9645,8720,37.55,,9203
15906,9645,8724,-798876.75,,9203
15906,9645,8725,-682.38,,9203
15906,9645,8726,-21.62,,9203
15907,9615,8656,,sped2et.gsb,
15908,9603,8605,-208.4058,,9001
15908,9603,8606,-109.8777,,9001
15908,9603,8607,-2.5764,,9001
15909,9603,8605,-115.8543,,9001
15909,9603,8606,-99.0583,,9001
15909,9603,8607,-152.4616,,9001
15910,9603,8605,-92.5515,,9001
15910,9603,8606,-10.8194,,9001
15910,9603,8607,149.8852,,9001
15911,9607,8605,-1.977,,9001
15911,9607,8606,-13.06,,9001
15911,9607,8607,-9.993,,9001
15911,9607,8608,-0.364,,9104
15911,9607,8609,-0.254,,9104
15911,9607,8610,-0.689,,9104
15911,9607,8611,-1.037,,9202
15912,9603,8605,0,,9001
15912,9603,8606,0,,9001
15912,9603,8607,0,,9001
15913,9603,8605,0,,9001
15913,9603,8606,125,,9001
15913,9603,8607,196,,9001
15914,9807,8801,0,,9102
15914,9807,8802,-99,,9102
15914,9807,8805,0.9996,,9201
15914,9807,8806,1640416.67,,9003
15914,9807,8807,0,,9003
15915,9807,8801,0,,9102
15915,9807,8802,-93,,9102
15915,9807,8805,0.9996,,9201
15915,9807,8806,1640416.67,,9003
15915,9807,8807,0,,9003
15916,9807,8801,0,,9102
15916,9807,8802,-87,,9102
15916,9807,8805,0.9996,,9201
15916,9807,8806,1640416.67,,9003
15916,9807,8807,0,,9003
15917,9807,8801,0,,9102
15917,9807,8802,-81,,9102
15917,9807,8805,0.9996,,9201
15917,9807,8806,1640416.67,,9003
15917,9807,8807,0,,9003
15918,9603,8605,12.646,,9001
15918,9603,8606,-155.176,,9001
15918,9603,8607,-80.863,,9001
15919,9606,8605,15.53,,9001
15919,9606,8606,-113.82,,9001
15919,9606,8607,-41.38,,9001
15919,9606,8608,0,,9104
15919,9606,8609,0,,9104
15919,9606,8610,0.814,,9104
15919,9606,8611,-0.38,,9202
15920,9606,8605,31.4,,9001
15920,9606,8606,-144.3,,9001
15920,9606,8607,-74.8,,9001
15920,9606,8608,0,,9104
15920,9606,8609,0,,9104
15920,9606,8610,0.814,,9104
15920,9606,8611,-0.38,,9202
15921,9603,8605,15.8,,9001
15921,9603,8606,-154.4,,9001
15921,9603,8607,-82.3,,9001
15922,9656,8728,0,,9001
15922,9656,8729,0,,9001
15923,9603,8605,-117.7,,9001
15923,9603,8606,-100.3,,9001
15923,9603,8607,-152.4,,9001
15924,9603,8605,92.5515,,9001
15924,9603,8606,10.8194,,9001
15924,9603,8607,-149.8852,,9001
15925,9603,8605,0,,9001
15925,9603,8606,0,,9001
15925,9603,8607,0,,9001
15926,9607,8605,-33.722,,9001
15926,9607,8606,153.789,,9001
15926,9607,8607,94.959,,9001
15926,9607,8608,8.581,,9104
15926,9607,8609,4.478,,9104
15926,9607,8610,-4.54,,9104
15926,9607,8611,8.95,,9202
15927,9607,8605,-33.722,,9001
15927,9607,8606,153.789,,9001
15927,9607,8607,94.959,,9001
15927,9607,8608,8.581,,9104
15927,9607,8609,4.478,,9104
15927,9607,8610,-4.54,,9104
15927,9607,8611,8.95,,9202
15928,9607,8605,-106.8686,,9001
15928,9607,8606,52.2978,,9001
15928,9607,8607,-103.7239,,9001
15928,9607,8608,-0.3366,,9104
15928,9607,8609,0.457,,9104
15928,9607,8610,-1.8422,,9104
15928,9607,8611,-1.2747,,9202
15929,9607,8605,-106.8686,,9001
15929,9607,8606,52.2978,,9001
15929,9607,8607,-103.7239,,9001
15929,9607,8608,-0.3366,,9104
15929,9607,8609,0.457,,9104
15929,9607,8610,-1.8422,,9104
15929,9607,8611,-1.2747,,9202
15930,9603,8605,0,,9001
15930,9603,8606,0,,9001
15930,9603,8607,0,,9001
15931,9603,8605,0,,9001
15931,9603,8606,0,,9001
15931,9603,8607,0,,9001
15932,9615,8656,,SPED2ETV2.gsb,
15933,9615,8656,,SPED2ETV2.gsb,
15934,9607,8605,565.2369,,9001
15934,9607,8606,50.0087,,9001
15934,9607,8607,465.658,,9001
15934,9607,8608,1.9725,,9109
15934,9607,8609,-1.7004,,9109
15934,9607,8610,9.0677,,9109
15934,9607,8611,4.0812,,9202
15935,9606,8605,18,,9001
15935,9606,8606,-136.8,,9001
15935,9606,8607,-73.7,,9001
15935,9606,8608,0,,9104
15935,9606,8609,0,,9104
15935,9606,8610,0.814,,9104
15935,9606,8611,-0.38,,9202
15936,9603,8605,11.911,,9001
15936,9603,8606,-154.833,,9001
15936,9603,8607,-80.079,,9001
15937,9603,8605,-245.8,,9001
15937,9603,8606,-152.2,,9001
15937,9603,8607,382.9,,9001
15938,9606,8605,-225.4,,9001
15938,9606,8606,-158.7,,9001
15938,9606,8607,380.8,,9001
15938,9606,8608,0,,9104
15938,9606,8609,0,,9104
15938,9606,8610,0.814,,9104
15938,9606,8611,-0.38,,9202
15939,9655,8727,,gr3df97a.txt,
15940,9615,8656,,rgf93_ntf.gsb,
15941,9615,8656,,rgf93_ntf.gsb,
15942,9615,8656,,rgf93_ntf.gsb,
15943,9655,8727,,gr3dnc03a.mnt,
15944,9615,8656,,RGNC1991_NEA74Noumea.gsb,
15945,9655,8727,,gr3dnc01b.mnt,
15946,9655,8727,,gr3dnc02b.mnt,
15947,9615,8656,,RGNC1991_IGN72GrandeTerre.gsb,
15948,9615,8656,,BETA2007.gsb,
15949,9615,8656,,BETA2007.gsb,
15950,9645,8619,0,,9098
15950,9645,8620,0,,9098
15950,9645,8621,0,,9001
15950,9645,8622,0,,9001
15950,9645,8623,1811328.51,,9203
15950,9645,8639,3747242.86,,9203
15950,9645,8643,-90.72,,9203
15950,9645,8644,-2.03,,9203
15950,9645,8694,1e-06,,9201
15950,9645,8695,1,,9201
15950,9645,8716,-874.49,,9203
15950,9645,8717,-798796.49,,9203
15950,9645,8718,39.11,,9203
15950,9645,8719,-1.53,,9203
15950,9645,8720,-42.86,,9203
15950,9645,8724,-798796.55,,9203
15950,9645,8725,886.6,,9203
15950,9645,8726,-1.25,,9203
15951,9645,8619,0,,9098
15951,9645,8620,0,,9098
15951,9645,8621,0,,9001
15951,9645,8622,0,,9001
15951,9645,8623,1809256.92,,9203
15951,9645,8639,3749072.47,,9203
15951,9645,8643,73.18,,9203
15951,9645,8644,-2.97,,9203
15951,9645,8694,1e-06,,9201
15951,9645,8695,1,,9201
15951,9645,8716,684.56,,9203
15951,9645,8717,-798948.34,,9203
15951,9645,8718,-36.16,,9203
15951,9645,8719,3.24,,9203
15951,9645,8720,37.55,,9203
15951,9645,8724,-798876.75,,9203
15951,9645,8725,-682.38,,9203
15951,9645,8726,-21.62,,9203
15952,9603,8605,-244.2,,9001
15952,9603,8606,-149.8,,9001
15952,9603,8607,379.3,,9001
15953,9603,8605,-250.7,,9001
15953,9603,8606,-157.9,,9001
15953,9603,8607,380.4,,9001
15954,9615,8656,,BETA2007.gsb,
15955,9615,8656,,BETA2007.gsb,
15956,9633,8664,,OSTN02_OSGM02_GB.txt,
15957,9606,8605,163.511,,9001
15957,9606,8606,127.533,,9001
15957,9606,8607,-159.789,,9001
15957,9606,8608,0,,9104
15957,9606,8609,0,,9104
15957,9606,8610,0.814,,9104
15957,9606,8611,-0.6,,9202
15958,9615,8656,,rgf93_ntf.gsb,
15959,9615,8656,,rgf93_ntf.gsb,
15960,9615,8656,,rgf93_ntf.gsb,
15961,9615,8656,,RGNC1991_IGN72GrandeTerre.gsb,
15962,9615,8656,,RGNC1991_IGN72GrandeTerre.gsb,
15963,9606,8605,-124.45,,9001
15963,9606,8606,183.74,,9001
15963,9606,8607,44.64,,9001
15963,9606,8608,-0.4384,,9104
15963,9606,8609,0.5446,,9104
15963,9606,8610,-0.9706,,9104
15963,9606,8611,-2.1365,,9202
15964,9603,8605,-86.277,,9001
15964,9603,8606,-108.879,,9001
15964,9603,8607,-120.181,,9001
15965,9603,8605,589,,9001
15965,9603,8606,76,,9001
15965,9603,8607,480,,9001
15966,9603,8605,0,,9001
15966,9603,8606,0,,9001
15966,9603,8607,0,,9001
15967,9603,8605,0,,9001
15967,9603,8606,0,,9001
15967,9603,8607,0,,9001
15969,9607,8605,-292.295,,9001
15969,9607,8606,248.758,,9001
15969,9607,8607,429.447,,9001
15969,9607,8608,-4.9971,,9104
15969,9607,8609,-2.99,,9104
15969,9607,8610,-6.6906,,9104
15969,9607,8611,1.0289,,9202
15970,9607,8605,-292.295,,9001
15970,9607,8606,248.758,,9001
15970,9607,8607,429.447,,9001
15970,9607,8608,-4.9971,,9104
15970,9607,8609,-2.99,,9104
15970,9607,8610,-6.6906,,9104
15970,9607,8611,1.0289,,9202
15971,9603,8605,0,,9001
15971,9603,8606,0,,9001
15971,9603,8607,0,,9001
15972,9603,8605,0,,9001
15972,9603,8606,0,,9001
15972,9603,8607,0,,9001
15973,9603,8605,0,,9001
15973,9603,8606,0,,9001
15973,9603,8607,0,,9001
15974,9603,8605,0,,9001
15974,9603,8606,0,,9001
15974,9603,8607,0,,9001
15975,9603,8605,54.4,,9001
15975,9603,8606,-20.1,,9001
15975,9603,8607,183.1,,9001
15976,9603,8605,0,,9001
15976,9603,8606,0,,9001
15976,9603,8607,0,,9001
15977,9603,8605,0,,9001
15977,9603,8606,0,,9001
15977,9603,8607,0,,9001
15978,9607,8605,2.478,,9001
15978,9607,8606,149.752,,9001
15978,9607,8607,197.726,,9001
15978,9607,8608,-0.526,,9104
15978,9607,8609,-0.498,,9104
15978,9607,8610,0.501,,9104
15978,9607,8611,0.685,,9202
15979,9607,8605,-117.808,,9001
15979,9607,8606,-51.536,,9001
15979,9607,8607,137.784,,9001
15979,9607,8608,-0.303,,9104
15979,9607,8609,-0.446,,9104
15979,9607,8610,-0.234,,9104
15979,9607,8611,-0.29,,9202
15980,9607,8605,-117.808,,9001
15980,9607,8606,-51.536,,9001
15980,9607,8607,137.784,,9001
15980,9607,8608,-0.303,,9104
15980,9607,8609,-0.446,,9104
15980,9607,8610,-0.234,,9104
15980,9607,8611,-0.29,,9202
15981,9607,8605,409.545,,9001
15981,9607,8606,72.164,,9001
15981,9607,8607,486.872,,9001
15981,9607,8608,-3.085957,,9104
15981,9607,8609,-5.46911,,9104
15981,9607,8610,11.020289,,9104
15981,9607,8611,17.919665,,9202
15982,9607,8605,409.545,,9001
15982,9607,8606,72.164,,9001
15982,9607,8607,486.872,,9001
15982,9607,8608,-3.085957,,9104
15982,9607,8609,-5.46911,,9104
15982,9607,8610,11.020289,,9104
15982,9607,8611,17.919665,,9202
15983,9607,8605,315.393,,9001
15983,9607,8606,186.223,,9001
15983,9607,8607,499.609,,9001
15983,9607,8608,-6.445954,,9104
15983,9607,8609,-8.131631,,9104
15983,9607,8610,13.208641,,9104
15983,9607,8611,23.449046,,9202
15984,9607,8605,464.939,,9001
15984,9607,8606,-21.478,,9001
15984,9607,8607,504.497,,9001
15984,9607,8608,0.403,,9104
15984,9607,8609,-4.228747,,9104
15984,9607,8610,9.954942,,9104
15984,9607,8611,12.795378,,9202
15985,9607,8605,459.968,,9001
15985,9607,8606,82.193,,9001
15985,9607,8607,458.756,,9001
15985,9607,8608,-3.565234,,9104
15985,9607,8609,-3.700593,,9104
15985,9607,8610,10.860523,,9104
15985,9607,8611,15.507563,,9202
15986,9607,8605,427.914,,9001
15986,9607,8606,105.528,,9001
15986,9607,8607,510.908,,9001
15986,9607,8608,-4.992523,,9104
15986,9607,8609,-5.898813,,9104
15986,9607,8610,10.306673,,9104
15986,9607,8611,12.431493,,9202
15987,9607,8605,468.63,,9001
15987,9607,8606,81.389,,9001
15987,9607,8607,445.221,,9001
15987,9607,8608,-3.839242,,9104
15987,9607,8609,-3.262525,,9104
15987,9607,8610,10.566866,,9104
15987,9607,8611,16.132726,,9202
15988,9607,8605,439.5,,9001
15988,9607,8606,-11.77,,9001
15988,9607,8607,494.976,,9001
15988,9607,8608,-0.026585,,9104
15988,9607,8609,-4.65641,,9104
15988,9607,8610,10.155824,,9104
15988,9607,8611,16.270002,,9202
15989,9607,8605,524.442,,9001
15989,9607,8606,3.275,,9001
15989,9607,8607,519.002,,9001
15989,9607,8608,0.013287,,9104
15989,9607,8609,-3.119714,,9104
15989,9607,8610,10.232693,,9104
15989,9607,8611,4.184981,,9202
15990,9607,8605,281.529,,9001
15990,9607,8606,45.963,,9001
15990,9607,8607,537.515,,9001
15990,9607,8608,-2.570437,,9104
15990,9607,8609,-9.648271,,9104
15990,9607,8610,10.759507,,9104
15990,9607,8611,26.465548,,9202
15991,9607,8605,355.845,,9001
15991,9607,8606,274.282,,9001
15991,9607,8607,462.979,,9001
15991,9607,8608,-9.086933,,9104
15991,9607,8609,-6.491055,,9104
15991,9607,8610,14.502181,,9104
15991,9607,8611,20.888647,,9202
15992,9607,8605,400.629,,9001
15992,9607,8606,90.651,,9001
15992,9607,8607,472.249,,9001
15992,9607,8608,-3.261138,,9104
15992,9607,8609,-5.263404,,9104
15992,9607,8610,11.83739,,9104
15992,9607,8611,20.022676,,9202
15993,9607,8605,68.1564,,9001
15993,9607,8606,32.7756,,9001
15993,9607,8607,80.2249,,9001
15993,9607,8608,2.20333014,,9104
15993,9607,8609,2.19256447,,9104
15993,9607,8610,-2.54166911,,9104
15993,9607,8611,-0.14155333,,9202
15994,9607,8605,2.3287,,9001
15994,9607,8606,-147.0425,,9001
15994,9607,8607,-92.0802,,9001
15994,9607,8608,0.3092483,,9104
15994,9607,8609,-0.32482185,,9104
15994,9607,8610,-0.49729934,,9104
15994,9607,8611,5.68906266,,9202
15995,9607,8605,2.329,,9001
15995,9607,8606,-147.042,,9001
15995,9607,8607,-92.08,,9001
15995,9607,8608,0.309,,9104
15995,9607,8609,-0.325,,9104
15995,9607,8610,-0.497,,9104
15995,9607,8611,5.69,,9202
15996,9603,8605,28,,9001
15996,9603,8606,-121,,9001
15996,9603,8607,-77,,9001
15997,9603,8605,23,,9001
15997,9603,8606,-124,,9001
15997,9603,8607,-82,,9001
15998,9603,8605,26,,9001
15998,9603,8606,-121,,9001
15998,9603,8607,-78,,9001
15999,9603,8605,24,,9001
15999,9603,8606,-130,,9001
15999,9603,8607,-92,,9001
16000,9824,8801,0,,9102
16000,9824,8805,0.9996,,9201
16000,9824,8806,500000,,9001
16000,9824,8807,0,,9001
16000,9824,8830,-180,,9102
16000,9824,8831,6,,9102
16001,9807,8801,0,,9102
16001,9807,8802,-177,,9102
16001,9807,8805,0.9996,,9201
16001,9807,8806,500000,,9001
16001,9807,8807,0,,9001
16002,9807,8801,0,,9102
16002,9807,8802,-171,,9102
16002,9807,8805,0.9996,,9201
16002,9807,8806,500000,,9001
16002,9807,8807,0,,9001
16003,9807,8801,0,,9102
16003,9807,8802,-165,,9102
16003,9807,8805,0.9996,,9201
16003,9807,8806,500000,,9001
16003,9807,8807,0,,9001
16004,9807,8801,0,,9102
16004,9807,8802,-159,,9102
16004,9807,8805,0.9996,,9201
16004,9807,8806,500000,,9001
16004,9807,8807,0,,9001
16005,9807,8801,0,,9102
16005,9807,8802,-153,,9102
16005,9807,8805,0.9996,,9201
16005,9807,8806,500000,,9001
16005,9807,8807,0,,9001
16006,9807,8801,0,,9102
16006,9807,8802,-147,,9102
16006,9807,8805,0.9996,,9201
16006,9807,8806,500000,,9001
16006,9807,8807,0,,9001
16007,9807,8801,0,,9102
16007,9807,8802,-141,,9102
16007,9807,8805,0.9996,,9201
16007,9807,8806,500000,,9001
16007,9807,8807,0,,9001
16008,9807,8801,0,,9102
16008,9807,8802,-135,,9102
16008,9807,8805,0.9996,,9201
16008,9807,8806,500000,,9001
16008,9807,8807,0,,9001
16009,9807,8801,0,,9102
16009,9807,8802,-129,,9102
16009,9807,8805,0.9996,,9201
16009,9807,8806,500000,,9001
16009,9807,8807,0,,9001
16010,9807,8801,0,,9102
16010,9807,8802,-123,,9102
16010,9807,8805,0.9996,,9201
16010,9807,8806,500000,,9001
16010,9807,8807,0,,9001
16011,9807,8801,0,,9102
16011,9807,8802,-117,,9102
16011,9807,8805,0.9996,,9201
16011,9807,8806,500000,,9001
16011,9807,8807,0,,9001
16012,9807,8801,0,,9102
16012,9807,8802,-111,,9102
16012,9807,8805,0.9996,,9201
16012,9807,8806,500000,,9001
16012,9807,8807,0,,9001
16013,9807,8801,0,,9102
16013,9807,8802,-105,,9102
16013,9807,8805,0.9996,,9201
16013,9807,8806,500000,,9001
16013,9807,8807,0,,9001
16014,9807,8801,0,,9102
16014,9807,8802,-99,,9102
16014,9807,8805,0.9996,,9201
16014,9807,8806,500000,,9001
16014,9807,8807,0,,9001
16015,9807,8801,0,,9102
16015,9807,8802,-93,,9102
16015,9807,8805,0.9996,,9201
16015,9807,8806,500000,,9001
16015,9807,8807,0,,9001
16016,9807,8801,0,,9102
16016,9807,8802,-87,,9102
16016,9807,8805,0.9996,,9201
16016,9807,8806,500000,,9001
16016,9807,8807,0,,9001
16017,9807,8801,0,,9102
16017,9807,8802,-81,,9102
16017,9807,8805,0.9996,,9201
16017,9807,8806,500000,,9001
16017,9807,8807,0,,9001
16018,9807,8801,0,,9102
16018,9807,8802,-75,,9102
16018,9807,8805,0.9996,,9201
16018,9807,8806,500000,,9001
16018,9807,8807,0,,9001
16019,9807,8801,0,,9102
16019,9807,8802,-69,,9102
16019,9807,8805,0.9996,,9201
16019,9807,8806,500000,,9001
16019,9807,8807,0,,9001
16020,9807,8801,0,,9102
16020,9807,8802,-63,,9102
16020,9807,8805,0.9996,,9201
16020,9807,8806,500000,,9001
16020,9807,8807,0,,9001
