"CHANGE_ID","REPORT_DATE","DATE_CLOSED","REPORTER","REQUEST","TABLES_AFFECTED","CODES_AFFECTED","COMMENT","ACTION"
2002.622,2002-09-13 00:00:00,2003-09-01 00:00:00,EPSG,Correct Ireland ellipsoid inconsistencies,Ellipsoid,7002,,Amended remarks and added information source.
2003.21,2003-08-06 00:00:00,,Stephen H. Savage; Arizona State University,Add Jordan data,,,Under investigation.,
2003.22,2003-08-06 00:00:00,2003-09-30 00:00:00,Melita Kennedy; ESRI,Review Antarctica Terre Adelie projection,Coordinate Operation Method; Coordinate Operation,9810; 19983,GN7 updated. Method 9810 also used by proj 16061 and 16161.,Enhanced formula for method 9810; added methods 9829-30; changed proj 19983 from using method 9810 to method 9830 including deletion of scale factor parameter.
2003.23,2003-08-06 00:00:00,2003-09-30 00:00:00,Melita Kennedy; ESRI,Correct spelling of Portugal Selvagens transformation,Coordinate Operation,1889,,Deprecated tfm 1889 and added replacement 1965. Amended area 2779 description from Portugal - Selvagens island (Madeira group) to Portugal - Selvagens islands (Madeira province).
2003.24,2003-08-06 00:00:00,2003-09-30 00:00:00,Melita Kennedy; ESRI,Correct spelling of New Caledonia Grande Terre,Area; Coordinate Reference System; Coordinate Operation,2822-23; 2984 3060 4381-82 4634 66346405 4645; 1918 1929.,(66346405 still to be dealt with).,"In area 2822 and 2823 and remarks for CRSs 4381-82 4645 and 2984, changed Grand Terre to Grande Terre. Deprecated CRSs 4634, 2982 and tfms 1918, 1929; added replacement CRSs 4662, 3060 and tfms 1962-63. Amended CRS 66346405 name and source CRS."
2003.25,2003-08-06 00:00:00,2003-09-30 00:00:00,Melita Kennedy; ESRI,Correct spelling of Reunion transformation,Coordinate Operation,1933,,Deprecated tfm 1933 and added replacement 1964. Amended remarks for reciprocal tfm 1926.
2003.26,2003-08-14 00:00:00,2003-09-30 00:00:00,EPSG,Add ETRS89 origin details,Datum,6258,,Added origin description and amended remarks.
2003.231,2003-08-14 00:00:00,2003-09-30 00:00:00,EPSG,Add Portugal data,Datum; Coordinate Reference System; Coordinate Operation,6183-84 6615; 4183 4615 2189 2942; 1944-45.,,"Amended datum 6615 name from Porto Santo to Porto Santo 1936; added alias Porto Santo. Added datum 6663-66, geogCRS 4663-6 66636405 66646405 66656405 66666405, projCRS 3061-63. Added area 2870-75, tfm 1966-91 and 8648-49. Added aliase Base SE to datum 6615, CRSs 4615, 2942 and tfm 1888. Added alias Base SW to datum 6183, CRSs 4183, 2189 and tfm 1886. Added remarks to alias to datum 6184, CRSs 4184 and 2190. Added supersession remarks to datum 6183-84 and 6615; CRS 4183-84 and 4615. Deprecated tfm 1944-45."
2003.241,2003-08-14 00:00:00,2003-08-14 00:00:00,EPSG,Delete spurious remark,Coordinate Operation,1919,,Deleted remarks for tfm 1919.
2003.232,2003-08-14 00:00:00,2003-09-30 00:00:00,EPSG,Update Portugal information source URL,Datum; Coordinate Reference System,6615-16 6904; 4615-16 2942-43 2963,,Changed URL from www.ipcc.pt to www.igeo.pt.
2003.233,2003-08-14 00:00:00,2003-12-23 00:00:00,EPSG,Check parameter value for Portugal transformation,Coordinate Operation,1790 1792,Verified that tfm 1992 added in v6.4 is OK.,Deprecated tfm 1792. Deprecated tfm 1790 and added replacement tfm 1997. Changed cross-referencing remarks in tfms 1655 and 1657.
2003.234,2003-08-14 00:00:00,2003-09-30 00:00:00,EPSG,Add aliases for Portugal transformations,Coordinate Operation,1655 1756 1790,,Added aliases to tfm 1655 1756 1790
2003.27,2003-08-27 00:00:00,2003-09-30 00:00:00,Carol McCaig; NIMA,Correct WGS 84 remarks,Datum,6326,,Amended origin description and added remarks and info source.
2003.28,2003-08-30 00:00:00,2003-09-30 00:00:00,EPSG,Correct Niger CRS axis unit,Coordinate Reference System,2931,,Corrected CS axis unit from ftUS to m.
2003.29,2003-08-30 00:00:00,2003-09-30 00:00:00,EPSG,Amend Australia AGD84 area,Area; Datum; Coordinate Reference System,2576; 6203; 4203,,"For area 2576, added Qld and SA to list of states. (Impacts datum 6203 and CRS 4203). For CRS 62036405 changed area of use from ""Australia"" to area 2576. For datum 6203, added origin information, remarks and info source. For CRS 4203, added info source."
2003.3,2003-08-30 00:00:00,2003-09-30 00:00:00,EPSG,Add IKBD,,,,Added datum 6667; CRS 4667 and 66676405; tfm 1993.
2002.482,2002-07-13 00:00:00,2004-01-07 00:00:00,EPSG,Add Swedish SWEREF projCRS data,,,,Added area 2833-44; proj 17321-33; projCRS 3006-3018.
2003.31,2003-09-16 00:00:00,2003-09-30 00:00:00,EPSG,Correct Russia projCRS source geogCRS,Coordinate Reference System,2641-2735 and 2738-2759.,,Corrected source geogCRS from code 4284 to code 4200.
2003.221,2003-08-06 00:00:00,2003-09-30 00:00:00,EPSG,Add Antarctic data,,,,Added area 2880; proj 19992-94; CS 4489-90; CRS 3031-33.
2003.32,2003-10-15 00:00:00,2003-10-15 00:00:00,EPSG,v6.4 release.,,,,
2003.33,2003-10-24 00:00:00,,Markus Neteler; ITC,Check US National Atlas projCRS,Coordinate Reference System; Datum,"2163, 6047",,
2003.341,2003-11-27 00:00:00,2003-11-28 00:00:00,EPSG,Correct Romania transformation name,Coordinate Operation,1789,,Deprecated tfm 1789 and replaced it with 1995.
2003.34,2003-11-27 00:00:00,2003-11-28 00:00:00,"Maxim Dubinin; Biodiversity Conservation Center, Moscow",Add Romania transformation,,,,Added tfm 1097 and 1996.
2003.35,2003-12-10 00:00:00,2003-12-14 00:00:00,Andreas Schimke; OLANIS Expertensysteme GmbH,Correct example,Coordinate Operation Method,9820,"Guidance Note 7 also corrected. No error in actual example, only in defining parameters.",Corrected values for FE and FN in Lambert Azimuthal Equal Area method example.
2003.36,2003-12-18 00:00:00,2003-12-18 00:00:00,Alan Haugh; Hydrosearch,Correct datum origin details,Datum,6265,,Prime meridian referenced in Datum Origin fundamental point longitude details changed from Rome to Greenwich. Origin date and alias added (also to 6806).
2003.361,2003-12-18 00:00:00,2004-01-07 00:00:00,EPSG,Correct datum origin details,Datum,6190-91 6201-03 6211 6215 6221 6224 6230 6239 6257 6261 6263 6289 6297 6304 6666 6801-02 6807 6809-11 6813,,"Datum Origin longitude details changed: for 6215 from Brussels to Greenwich, for 6297 the Paris value wrongly labeled as Greenwich is corrected to the actual Greenwhich value, for 6304 and 6310 from Paris to Greenwich and from grads to degrees, for 6666 from Lisbon to Greenwich, for 6813 from Greenwich to Jakarta; for 6801 ""from Bern"" added, for 6802 ""from Bogota"" added, for 6807 ""from Lisbon"" added; coordinates added for 6257 6804; precision increased for 6202 6203 6211 6221 6263 6813; leading zero added to datum origin minutes/seconds for 6201 6224 6227 6282; double space removed from text for Datum Origin for 6157 6191 6289; details amended for 6239; for 6261 changed DMS symbols to abbreviations. Info source added for 6230 6257 6804. Origin remarks amended for 6191. Added datums 6304, 6811; geogCRSs 4671 and 4821; projCRSs 30493-94. Added remarks to datums 6304 and 6811, geogCRSs 4304 and 4811, projCRSs 30491-92. Amended remarks to projCRSs 30791-92."
2003.362,2003-12-18 00:00:00,2004-01-07 00:00:00,EPSG,Add datum origin details,Datum; Coordinate Reference System,"6131 6137-39 6159 6169 6181 6194 6216 6220 6223 6231 6236 6251 6255 6273 6295 6302 6307 6309-10 6322 6618 6665 6816-17 6819; 4131, 61316405, 3176, 3148-4.",,"Datum origin information added. For datum 6131 also moved alias info from remarks to alias; alias added to CRS 4131, 61316405, 3176, 3148-49. For datum 6139 also added epoch."
2003.201,2003-10-31 00:00:00,2003-12-31 00:00:00,EPSG,Add Germany offshore transformation,,,Agreed EPSG October 2003 meeting,Added tfm 1998. Added cross-reference to tfm 1052.
2003.37,2003-12-31 00:00:00,2004-01-07 00:00:00,EPSG,Amend geogCRS axis description,Coordinate Reference System,4001-16 4018-22 4024-34 4036 4041-45 4047 4120-24 4127-39 4141-71 4173-76 4178-84 4188-4216 4218-25 4227 4229-33 4236-59 4261-86 4288-89 4292-93 4295 4297-4304 4306-4318 4322 4324 4326 4600-4633 4635-46 4657-69 4801-06 4808-09 4813-15 4817-18 4820 4903-0,The derived geogCRS mechanism is no longer supported.,Added UoM 9122 and Coordinate System 6422-23. For geog2D CRSs changed CS from 6402 (DMSH) to 6422 (any representation) and amended scope and remarks. For geog3D CRSs changed CS from 6401 (DMSH) to 6423 (any representation) and amended scope and remarks. CS 6404 horizontal Axis UoM changed from 9102 (degree) to 9122 (degree (supplier-defined representation)).
2003.364,2003-12-18 00:00:00,2004-01-07 00:00:00,EPSG,Add ED79 datum and CRS details,,,,"Added datum 6668, CRS 4668."
2003.38,2003-12-31 00:00:00,2004-01-07 00:00:00,EPSG,Eliminate CRS kind from CRS name,Coordinate Reference System,4328-4389,"For geog 3d systems, CS changed from 6401 to 6423 - see change record 2003.37","Deprecated geocentric and geographic 3D CRSs 4328-4389; added replacement CRSs 4910-19, 4930-81 and 4984-87."
2003.39,2003-12-31 00:00:00,2004-01-07 00:00:00,EPSG,Withdraw support for code-concatenated geogCRSs,Coordinate Reference System; Coordinate Operation; Coordinate Operation Method; Coordinate System,Any CRS code > 32767; conversions 101-108; methods 9637-44; CS 6401-02 and 6405-20.,Degree representations no longer supported. GN7 updated.,"Deprecated geographic CRSs with code in range 6xxx6405, 6xxx6413, 63266405-20; conversions 101-108, methods 9637-44; CS 6401-02 and 6405-20."
2004.01,2004-01-06 00:00:00,2004-01-07 00:00:00,Melita Kennedy; ESRI,Resolve discrepancy in method codes,,,Error in Guidance Note 7 references to database method codes corrected in January 2004 version of GN.,No action required to database records.
2004.02,2004-01-06 00:00:00,2004-01-07 00:00:00,Melita Kennedy; ESRI,Correct Netherlands transformation,Coordinate Operation,1961,,Deprecated tfm 1961 and added replacement 1999.
2003.365,2004-01-06 00:00:00,2004-01-07 00:00:00,EPSG,Deprecate Algeria data,Datum; Coordinate Reference System,6819; 4819,,"Deprecated datum 6819, CRS 4819."
2004.03,2004-01-08 00:00:00,2004-01-08 00:00:00,Melita Kennedy; ESRI,Correct tranformation variant,Coordinate Operation,1770 1772,,Deprecated tfms 1770 and 1772 and added replacements 1095-96.
2004.04,2004-01-13 00:00:00,2004-01-13 00:00:00,EPSG,v6.5 release.,,,,
