area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
2522,"Japan - 32°N to 32°40'N; 130°E to 131°E","Japan - 32°N to 32°40'N; 130°E to 131°E.",32,32.67,130,131,,,,,,OGP,OGP,2008/06/23,2008.045,0
2523,"Japan - 32°N to 32°40'N; 131°E to 132°E","Japan - 32°N to 32°40'N; 131°E to 132°E.",32,32.67,131,132,,,,,,OGP,OGP,2008/06/23,2008.045,0
2524,"Japan - 31°20'N to 32°N; 130°E to 131°E","Japan - 31°20'N to 32°N; 130°E to 131°E.",31.33,32,130,131,,,,,,OGP,OGP,2008/06/23,2008.045,0
2525,"Japan - 31°20'N to 32°N; 131°E to 132°E","Japan - 31°20'N to 32°N; 131°E to 132°E.",31.33,32,131,132,,,,,,OGP,OGP,2008/06/23,2008.045,0
2526,"Japan - 30°40'N to 31°20'N; 130°E to 131°E","Japan - 30°40'N to 31°20'N; 130°E to 131°E.",30.67,31.33,130,131,,,,,,OGP,OGP,2008/06/23,2008.045,0
2527,USA - Texas - SPCS83 - SC,"United States (USA) - Texas - counties of Aransas; Atascosa; Austin; Bandera; Bee; Bexar; Brazoria; Brewster; Caldwell; Calhoun; Chambers; Colorado; Comal; De Witt; Dimmit; Edwards; Fayette; Fort Bend; Frio; Galveston; Goliad; Gonzales; Guadalupe; Harris; Hays; Jackson; Jefferson; Karnes; Kendall; Kerr; Kinney; La Salle; Lavaca; Live Oak; Matagorda; Maverick; McMullen; Medina; Presidio; Real; Refugio; Terrell; Uvalde; Val Verde; Victoria; Waller; Wharton; Wilson; Zavala.",27.78,30.67,-105,-93.77,,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.069,0
2528,USA - Texas - SPCS83 - S,"United States (USA) - Texas - counties of Brooks; Cameron; Duval; Hidalgo; Jim Hogg; Jim Wells; Kenedy; Kleberg; Nueces; San Patricio; Starr; Webb; Willacy; Zapata.",25.83,28.2,-100.2,-96.85,,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.069,0
2529,USA - Louisiana - SPCS83 - S,"United States (USA) - Louisiana - counties of Acadia; Allen; Ascension; Assumption; Beauregard; Calcasieu; Cameron; East Baton Rouge; East Feliciana; Evangeline; Iberia; Iberville; Jefferson; Jefferson Davis; Lafayette; LaFourche; Livingston; Orleans; Plaquemines; Pointe Coupee; St Bernard; St Charles; St Helena; St James; St John the Baptist; St Landry; St Martin; St Mary; St Tammany; Tangipahoa; Terrebonne; Vermilion; Washington; West Baton Rouge; West Feliciana.",28.85,31.06,-93.94,-88.76,,,,,,OGP,OGP,2011/08/17,2008.045 2008.070 2011.069,0
2530,UK - Northern Ireland - onshore,United Kingdom (UK) - Northern Ireland (Ulster) - onshore.,54.01,55.31,-8.2,-5.42,,,,,,OGP,OGP,2008/09/24,2008.070,0
2531,Denmark - onshore Jutland and Funen,Denmark - Jutland and Funen - onshore.,54.73,57.75,8.09,11.2,,,,,,OGP,OGP,2011/06/30,2009.038 2011.055,0
2532,Denmark - onshore Zealand and Lolland,Denmark - Zealand and Lolland (onshore).,54.56,56.13,10.88,12.62,,,,,,OGP,OGP,2011/06/30,2011.055,0
2533,Denmark - onshore Bornholm,Denmark - Bornholm onshore.,54.99,55.31,14.68,15.15,,,,,,OGP,OGP,2011/06/30,2011.055,0
2534,World - N hemisphere - 3-degree CM 027°E,"Between 25°30'E and 28°30'E, northern hemisphere.",0,84,25.5,28.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2535,World - N hemisphere - 3-degree CM 030°E,"Between 28°30'E and 31°30'E, northern hemisphere.",0,84,28.5,31.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2536,World - N hemisphere - 3-degree CM 033°E,"Between 31°30'E and 34°30'E, northern hemisphere.",0,84,31.5,34.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2537,World - N hemisphere - 3-degree CM 036°E,"Between 34°30'E and 37°30'E, northern hemisphere.",0,84,34.5,37.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2538,World - N hemisphere - 3-degree CM 039°E,"Between 37°30'E and 40°30'E, northern hemisphere.",0,84,37.5,40.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2539,World - N hemisphere - 3-degree CM 042°E,"Between 40°30'E and 43°30'E, northern hemisphere.",0,84,40.5,43.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2540,World - N hemisphere - 3-degree CM 045°E,"Between 43°30'E and 46°30'E, northern hemisphere.",0,84,43.5,46.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2541,Germany - West Germany N,Germany - states of former West Germany - north of 52°20'N.,52.33,55.04,6.64,11.65,,,,,,OGP,OGP,2008/06/23,2008.045,0
2542,Germany - West Germany C,Germany - states of former West Germany - between 50°20'N and 52°20'N.,50.33,52.33,5.87,12.42,,,,,,OGP,OGP,2008/06/23,2008.045,0
2543,Germany - West Germany S,Germany - states of former West Germany - south of 50°20'N.,47.27,50.33,6.09,13.83,,,,,,OGP,OGP,2008/06/23,2008.045,0
2544,Germany - Thuringen,Germany - Thuringen.,50.19,51.65,9.87,12.65,,,,,,OGP,OGP,2001/11/06,,0
2545,Germany - Sachsen,Germany - Sachsen.,50.15,51.69,11.87,15.05,,,,,,OGP,OGP,2001/11/06,,0
2546,Romania - offshore,Romania - offshore.,43.62,45.2,28.56,31.5,,,,,,OGP,OGP,2001/11/06,,0
2547,Serbia and Montenegro - Montenegro,Serbia and Montenegro - Montenegro.,41.82,43.53,18.44,20.37,,,,,,OGP,OGP,2006/02/03,2005.890,1
2548,Africa - AOF west of 10°W,"French West Africa west of 10°W - Guinea, Mauritania, Senegal.",8.3,26,-17.5,-10,,,,,,OGP,OGP,2008/06/23,2008.045,0
2549,Africa - AOF 10°W to 3.5°W,"French West Africa between 10°W and 3°30'W - Burkina Faso, Côte d'Ivoire (Ivory Coast), Guinea, Mali, Mauritania.",4.25,27.3,-10,-3.5,,,,,,OGP,OGP,2008/06/23,2008.045,0
2550,Africa - AOF 3.5°W to 4°E,"French West Africa between 3°30'W and 4°E - Benin, Burkina Faso, Mali, Niger, Togo.",6,24.3,-3.5,4,,,,,,OGP,OGP,2008/06/23,2008.045,0
2551,Africa - AOF 4°E to 9°E,French West Africa east of 4°E - Niger.,12.7,23.54,4,9,,,,,,OGP,OGP,2008/06/23,2008.045,0
2552,Africa - AEF 9°E to 14°E,"French Equatorial Africa west of 14°E - Cameroon, Congo, Gabon.",-5.1,13.1,8.7,14,,,,,,OGP,OGP,2008/06/23,2008.045,0
2553,Africa - AEF 14°E to 21°E,"French Equatorial Africa between 14°E and 21°E - Cameroon, Central African Republic, Congo.",-5.1,13.1,14,21,,,,,,OGP,OGP,2008/06/23,2008.045,0
2554,Africa - AEF east of 21°E,French Equatorial Africa east of 21°E - Central African Republic.,4,11.01,21,27.51,,,,,,OGP,OGP,2008/06/23,2008.045,0
2555,Cameroon - coastal area,Cameroon - coastal area.,1.5,5,8.4,12,,,,,,OGP,OGP,2002/01/18,,0
2556,Greenland - north of 81°N,Greenland - onshore north of 81°N.,81,83.67,-65.06,-11.82,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2557,Greenland - east - 78°N to 81°N,"Greenland - east of 44°W and between 78°N and 81°N, onshore.",78,81,-44,-14.33,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2558,Greenland - east - 75°N to 78°N,"Greenland - east of 44°W and between 75°N and 78°N, onshore.",75,78,-44,-17.13,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2559,Greenland - east - 72°N to 75°N,"Greenland - east of 38°W and between 72°N and 75°N, onshore.",72,75,-38,-17.21,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2560,Greenland - east - 69°N to 72°N,"Greenland - east of 38°W and between 69°N and 72°N, onshore.",69,72,-38,-21.33,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2561,Greenland - east - 66°N to 69°N,"Greenland - east of 42°W and between 66°N and 69°N, onshore.",66,69,-42,-25.15,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2562,Greenland - east - 63°N to 66°N,"Greenland - east of 46°W and between 63°N and 66°N, onshore.",63,66,-46,-36,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2563,Greenland - west - 78°N to 81°N,"Greenland - west of 44°W and between 78°N and 81°N, onshore.",78,81,-73.28,-44,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2564,Greenland - west - 75°N to 78°N,"Greenland - west of 44°W and between 75°N and 78°N, onshore.",75,78,-72.79,-44,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2565,Greenland - west - 72°N to 75°N,"Greenland - west of 38°W and between 72°N and 75°N, onshore.",72,75,-58.2,-38,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2566,Greenland - west - 69°N to 72°N,"Greenland - west of 38°W and between 69°N and 72°N, onshore.",69,72,-56.06,-38,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2567,Greenland - west - 66°N to 69°N,"Greenland - west of 42°W and between 66°N and 69°N, onshore.",66,69,-54.09,-42,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2568,Greenland - west - 63°N to 66°N,"Greenland - west of 46°W and between 63°N and 66°N, onshore.",63,66,-53.7,-46,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2569,Greenland - south of 63°N,Greenland - onshore south of 63°N.,59.74,63,-50.71,-41.33,,,,,,OGP,OGP,2011/07/27,2008.045 2011.067,0
2570,Greenland - Scoresbysund area,Greenland - Scoresbysund area onshore.,68.66,74.58,-29.68,-19.89,,,,,,OGP,OGP,2011/07/27,2011.067,0
2571,Greenland - Ammassalik area,Greenland - Ammassalik area onshore.,65.52,65.9,-38.86,-36.82,,,,,,OGP,OGP,2011/07/27,2011.067,0
2572,Greenland - southwest coast east of 48°W,Greenland - southwest coast east of 48°W.,59.74,62.05,-48,-42.52,,,,,,OGP,OGP,2011/07/27,2008.045 2011.034 2011.067,0
2573,Greenland - southwest coast 54°W to 48°W,Greenland - southwest coast between 54°W and 48°W.,60.64,73.04,-54,-48,,,,,,OGP,OGP,2011/07/27,2008.045 2011.034 2011.067,0
2574,Congo - coastal area and offshore,Congo - coastal area and offshore.,-5.5,-4,11,12,,,,,,OGP,OGP,2002/01/18,,0
2575,Australia - all states,"Australia - Australian Capital Territory (ACT); New South Wales (NSW); Northern Territory (NT); Queensland (Qld); South Australia (SA); Tasmania (Tas); Western Australia (WA); Victoria (Vic).",-45,-10,108,155,,,,,,OGP,OGP,2007/01/23,2007.009,0
2576,Australia - AGD84,"Australia - Queensland (Qld), South Australia (SA), Western Australia (WA).",-39,-10,108,155,,,,,,OGP,OGP,2002/01/18,,0
2577,Indonesia - Java Sea - offshore northwest Java,Indonesia - Java Sea - offshore northwest Java.,-6,-2.75,106,110,,,,,,OGP,OGP,2002/02/12,,0
2578,Slovenia - upper Soca Valley,Slovenia - upper Soca Valley and Julian Alps.,46.15,46.48,13.37,13.85,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2579,Slovenia - Gorica,"Slovenia - Gorica region including the Trnovo Forest, Nanos and Idrija Mountains.",45.74,46.16,13.47,14.08,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2580,Slovenia - upper Savinja,Slovenia - upper Savinja region with part of Koroska (Slovene Carinthia).,46.2,46.57,14.57,15.07,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2581,Slovenia - Suha Krajina,Slovenia - Suha Krajina with the Ribnica and Zuzemberk area.,45.67,45.86,14.58,15.09,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2582,Slovenia - Karst,Slovenia - The Karst with part of the Gorica area.,45.64,45.9,13.58,14.1,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2583,Slovenia - Littoral,Slovenia - the Slovene Littoral with parts of the Karst and the Brkini Hills.,45.42,45.7,13.54,14.24,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2584,Slovenia - Bela Krajina,Slovenia - Bela Krajina including the broad region of Crnomelj and Metlika.,45.42,45.72,15.09,15.41,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2585,Slovenia - Pohorje,Slovenia - Pohorje with the Paski Kozjak and Konjiska Gora (Mountain).,46.3,46.58,15.2,15.51,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2586,Slovenia - lower Posavje,Slovenia - lower Posavje (the Sava Basin) with part of the Kozjansko region.,45.82,46.16,15.24,15.73,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2587,Slovenia - Maribor and Ptuj,Slovenia - Maribor and Ptuj with parts of the Kozjak range and the Slovenske Gorice (the Slovene Humpback).,46.3,46.72,15.46,16,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",OGP,2008/07/20,,0
2588,Indonesia - Java Sea - east,Indonesia - eastern Java Sea.,-7,-4,112,118.5,,,,,,OGP,OGP,2002/02/12,,0
2589,Indonesia - Irian Jaya - Tangguh,Indonesia - Irian Jaya - Tangguh.,-3.3,-2.15,131.67,134,,,,,,OGP,OGP,2002/02/12,,0
2590,Cameroon - Garoua area,Cameroon - Garoua area.,9,9.8,13,14,,,,,,OGP,OGP,2002/01/18,,0
2591,Cameroon - N'Djamena area,Cameroon - N'Djamena area.,12,12.2,15,15.3,,,,,,OGP,OGP,2002/01/18,,0
2592,Azerbaijan - offshore and Sangachal,Azerbaijan - offshore and Sangachal terminal.,40.12,40.33,49.4,51.7,,,,,,OGP,OGP,2002/02/12,,0
2593,Asia - FSU - Azerbaijan and Georgia,Azerbaijan and Georgia.,38.26,43.58,40,51.68,,,,,,OGP,OGP,2002/02/12,,0
2594,Azerbaijan - coastal area Baku to Astara,Azerbaijan - coastal area Baku to Astara.,38.41,40.42,48.7,50.4,,,,,,OGP,OGP,2002/02/12,,0
2595,Egypt - Western Desert,Egypt - Western Desert.,27.5,30.82,25,30.74,,,,,,OGP,OGP,2002/02/12,,0
2596,Argentina - Tierra del Fuego offshore west of 66°W,Argentina - Tierra del Fuego offshore Atlantic west of 66°W.,-54.61,-51.66,-68.62,-66,,,,,,OGP,OGP,2011/05/09,2008.045 2010.046 2011.037,0
2597,Argentina - Tierra del Fuego offshore east of 66°W,Argentina - Tierra del Fuego offshore Atlantic east of 66°W.,-54.92,-51.37,-66,-61.5,,,,,,OGP,OGP,2011/05/09,2008.045 2010.046 2011.037,0
2598,Algeria - District 3,Algeria - District 3 (In Salah).,25,32,1.5,3.25,,,,,,OGP,OGP,2002/02/12,,0
2599,Algeria - In Amenas,Algeria - In Amenas block.,27.5,28.25,9,9.7,,,,,,OGP,OGP,2002/02/12,,0
2600,Algeria - Hassi Bir Reikaz,Algeria - Hassi Bir Reikaz.,31.3,31.5,6.8,7.2,,,,,,OGP,OGP,2002/02/12,,0
2601,"Norway - offshore north of 62°N; Svalbard",Norway - offshore north of 62°N. Also Svalbard.,62,80.75,-0.5,32.02,,,,,,OGP,OGP,2008/06/23,2003.141 2008.045,0
2602,Palestine Territory,Palestine Territory.,31.2,32.55,34.2,35.57,,PS,PSE,275,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2008/09/24,2008.062,0
2603,Asia - Middle East - Israel and Palestine Territory onshore,"Israel - onshore; Palestine Territory - onshore.",29.49,33.27,34.22,35.68,,,,,,OGP,OGP,2011/01/25,2009.091 2011.004,0
2604,World - N hemisphere - 3-degree CM 048°E,"Between 46°30'E and 49°30'E, northern hemisphere.",0,84,46.5,49.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2605,World - N hemisphere - 3-degree CM 051°E,"Between 49°30'E and 52°30'E, northern hemisphere.",0,84,49.5,52.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2606,World - N hemisphere - 3-degree CM 054°E,"Between 52°30'E and 55°30'E, northern hemisphere.",0,84,52.5,55.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2607,World - N hemisphere - 3-degree CM 057°E,"Between 55°30'E and 58°30'E, northern hemisphere.",0,84,55.5,58.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2608,World - N hemisphere - 3-degree CM 060°E,"Between 58°30'E and 61°30'E, northern hemisphere.",0,84,58.5,61.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2609,World - N hemisphere - 3-degree CM 063°E,"Between 61°30'E and 64°30'E, northern hemisphere.",0,84,61.5,64.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2610,World - N hemisphere - 3-degree CM 066°E,"Between 64°30'E and 67°30'E, northern hemisphere.",0,84,64.5,67.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2611,World - N hemisphere - 3-degree CM 069°E,"Between 67°30'E and 70°30'E, northern hemisphere.",0,84,67.5,70.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2612,World - N hemisphere - 3-degree CM 072°E,"Between 70°30'E and 73°30'E, northern hemisphere.",0,84,70.5,73.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2613,World - N hemisphere - 3-degree CM 075°E,"Between 73°30'E and 76°30'E, northern hemisphere.",0,84,73.5,76.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2614,World - N hemisphere - 3-degree CM 078°E,"Between 76°30'E and 79°30'E, northern hemisphere.",0,84,76.5,79.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2615,World - N hemisphere - 3-degree CM 081°E,"Between 79°30'E and 82°30'E, northern hemisphere.",0,84,79.5,82.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2616,World - N hemisphere - 3-degree CM 084°E,"Between 82°30'E and 85°30'E, northern hemisphere.",0,84,82.5,85.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2617,World - N hemisphere - 3-degree CM 087°E,"Between 85°30'E and 88°30'E, northern hemisphere.",0,84,85.5,88.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2618,World - N hemisphere - 3-degree CM 090°E,"Between 88°30'E and 91°30'E, northern hemisphere.",0,84,88.5,91.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2619,World - N hemisphere - 3-degree CM 093°E,"Between 91°30'E and 94°30'E, northern hemisphere.",0,84,91.5,94.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2620,World - N hemisphere - 3-degree CM 096°E,"Between 94°30'E and 97°30'E, northern hemisphere.",0,84,94.5,97.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2621,World - N hemisphere - 3-degree CM 099°E,"Between 97°30'E and 100°30'E, northern hemisphere.",0,84,97.5,100.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2622,World - N hemisphere - 3-degree CM 102°E,"Between 100°30'E and 103°30'E, northern hemisphere.",0,84,100.5,103.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2623,World - N hemisphere - 3-degree CM 105°E,"Between 103°30'E and 106°30'E, northern hemisphere.",0,84,103.5,106.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2624,World - N hemisphere - 3-degree CM 108°E,"Between 106°30'E and 109°30'E, northern hemisphere.",0,84,106.5,109.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2625,World - N hemisphere - 3-degree CM 111°E,"Between 109°30'Eand 112°30'E, northern hemisphere.",0,84,109.5,112.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2626,World - N hemisphere - 3-degree CM 114°E,"Between 112°30'E and 115°30'E, northern hemisphere.",0,84,112.5,115.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2627,World - N hemisphere - 3-degree CM 117°E,"Between 115°30'E and 118°30'E, northern hemisphere.",0,84,115.5,118.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2628,World - N hemisphere - 3-degree CM 120°E,"Between 118°30'E and 121°30'E, northern hemisphere.",0,84,118.5,121.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2629,World - N hemisphere - 3-degree CM 123°E,"Between 121°30'E and 124°30'E, northern hemisphere.",0,84,121.5,124.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2630,World - N hemisphere - 3-degree CM 126°E,"Between 124°30'E and 127°30'E, northern hemisphere.",0,84,124.5,127.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2631,World - N hemisphere - 3-degree CM 129°E,"Between 127°30'E and 130°30'E, northern hemisphere.",0,84,127.5,130.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2632,World - N hemisphere - 3-degree CM 132°E,"Between 130°30'E and 133°30'E, northern hemisphere.",0,84,130.5,133.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2633,World - N hemisphere - 3-degree CM 135°E,"Between 133°30'E and 136°30'E, northern hemisphere.",0,84,133.5,136.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2634,World - N hemisphere - 3-degree CM 138°E,"Between 136°30'E and 139°30'E, northern hemisphere.",0,84,136.5,139.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2635,World - N hemisphere - 3-degree CM 141°E,"Between 139°30'E and 142°30'E, northern hemisphere.",0,84,139.5,142.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2636,World - N hemisphere - 3-degree CM 144°E,"Between 142°30'E and 145°30'E, northern hemisphere.",0,84,142.5,145.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2637,World - N hemisphere - 3-degree CM 147°E,"Between 145°30'E and 148°30'E, northern hemisphere.",0,84,145.5,148.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2638,World - N hemisphere - 3-degree CM 150°E,"Between 148°30'E and 151°30'E, northern hemisphere.",0,84,148.5,151.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2639,World - N hemisphere - 3-degree CM 153°E,"Between 151°30'E and 154°30'E, northern hemisphere.",0,84,151.5,154.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2640,World - N hemisphere - 3-degree CM 156°E,"Between 154°30'E and 157°30'E, northern hemisphere.",0,84,154.5,157.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2641,World - N hemisphere - 3-degree CM 159°E,"Between 157°30'E and 160°30'E, northern hemisphere.",0,84,157.5,160.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2642,World - N hemisphere - 3-degree CM 162°E,"Between 160°30'E and 163°30'E, northern hemisphere.",0,84,160.5,163.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2643,World - N hemisphere - 3-degree CM 165°E,"Between 163°30'E and 166°30'E, northern hemisphere.",0,84,163.5,166.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2644,World - N hemisphere - 3-degree CM 168°E,"Between 166°30'E and 169°30'E, northern hemisphere.",0,84,166.5,169.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2645,World - N hemisphere - 3-degree CM 171°E,"Between 169°30'E and 172°30'E, northern hemisphere.",0,84,169.5,172.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2646,World - N hemisphere - 3-degree CM 174°E,"Between 172°30'E and 175°30'E, northern hemisphere.",0,84,172.5,175.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2647,World - N hemisphere - 3-degree CM 177°E,"Between 175°30'E and 178°30'E, northern hemisphere.",0,84,175.5,178.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2648,World - N hemisphere - 3-degree CM 180°E,"Between 178°30'E and 178°30'W, northern hemisphere.",0,84,178.5,-178.5,,,,,Area crosses 180-degree meridian.,OGP,OGP,2008/07/05,2002.341 2005.144 2008.045 2008.054,0
2649,World - N hemisphere - 3-degree CM 177°W,"Between 178°30'W and 175°30'W, northern hemisphere.",0,84,-178.5,-175.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2650,World - N hemisphere - 3-degree CM 174°W,"Between 175°30'W and 172°30'W, northern hemisphere.",0,84,-175.5,-172.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2651,World - N hemisphere - 3-degree CM 171°W,"Between 172°30'W and 169°30'W, northern hemisphere.",0,84,-172.5,-169.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2652,World - N hemisphere - 3-degree CM 168°W,"Between 169°30'W and 166°30'W, northern hemisphere.",0,84,-169.5,-166.5,,,,,,OGP,OGP,2008/06/23,2002.341 2005.144 2008.045,0
2653,Europe - FSU - 19.5°E to 22.5°E,"Estonia, Latvia, Lithuania, Russian Federation (Kaliningrad) and Ukraine - between 19°30'E and 22°30'E.",48.24,55.29,19.5,22.5,,,,,,OGP,OGP,2008/06/23,2006.590 2008.045,0
